User_ID,Product_ID,Gender,Age,Occupation,City_Category,Stay_In_Current_City_Years,Marital_Status,Product_Category,Purchase
1005591,P0014722,M,26-35,18,B,1,0,16,9207
1004450,P0027772,F,26-35,2,C,0,0,12,21916
1008214,P0096105,M,36-45,20,B,0,0,16,4636
1004811,P0051679,M,26-35,0,B,2,1,3,21757
1006141,P0078771,F,36-45,11,B,2,0,12,3956
1009501,P0014576,M,36-45,20,A,0,1,15,3004
1003708,P0036707,M,26-35,5,B,2,0,12,6088
1002991,P0051632,M,46-50,6,B,1,0,9,22782
1009463,P0051476,M,18-25,1,C,0,0,10,5756
1004273,P0040285,M,18-25,17,A,2,1,8,10093
1005538,P0034154,M,36-45,14,B,1,0,13,20277
1009712,P0030054,F,26-35,14,C,0,0,15,1760
1004722,P0027165,M,0-17,9,C,0,0,17,7952
1004551,P0024439,M,51-55,16,C,2,0,12,13812
1003832,P0054518,M,36-45,17,B,1,1,16,6193
1006679,P0098051,F,26-35,17,B,0,0,11,22941
1007579,P0036962,F,36-45,14,B,0,1,13,18102
1001152,P0063934,F,26-35,5,A,4+,1,3,17077
1006754,P0047763,M,51-55,8,C,0,0,4,2170
1003800,P0074094,F,18-25,10,B,4+,1,15,747
1006310,P0029464,M,36-45,14,B,4+,0,14,1429
1003610,P0052036,M,36-45,2,B,1,0,11,17907
1002104,P0043270,M,26-35,18,B,3,0,13,15036
1008361,P0052299,M,36-45,0,B,4+,1,18,22414
1005199,P0095805,F,51-55,16,C,1,1,13,7125
1004854,P0041541,M,36-45,10,A,2,1,4,1334
1008263,P0083545,M,26-35,17,B,4+,1,12,22161
1002914,P0092543,M,26-35,10,A,3,1,3,17940
1008365,P0087078,M,51-55,6,A,2,0,16,5579
1004072,P0092970,M,26-35,0,B,4+,0,1,2930
1001406,P0039765,M,36-45,11,A,4+,0,4,9364
1001166,P0033769,M,26-35,3,A,3,1,9,20216
1001508,P0098001,M,18-25,7,C,0,0,13,7854
1002661,P0097404,F,18-25,14,B,3,1,10,23872
1004664,P0030156,F,51-55,10,A,1,1,9,6979
1004489,P0095836,F,36-45,7,A,1,1,6,7273
1001680,P0060481,F,18-25,11,A,3,1,3,17562
1003524,P0023435,M,46-50,2,B,3,1,10,13238
1003120,P0079650,F,26-35,20,B,3,1,10,14387
1006260,P0056336,M,36-45,3,B,3,0,2,23666
1005357,P0046135,M,18-25,11,A,3,0,13,4718
1002363,P0083631,M,51-55,7,B,4+,0,7,21986
1003292,P0047909,F,26-35,9,B,2,0,13,5595
1002538,P0079487,M,36-45,0,B,1,0,14,13485
1004408,P0031468,M,18-25,12,C,1,0,18,5014
1008742,P0057655,M,26-35,6,B,2,1,14,22280
1009752,P0044341,M,26-35,19,A,3,0,13,23836
1002903,P0074182,F,51-55,2,C,2,1,8,16571
1001174,P0061786,M,18-25,15,A,3,1,4,22358
1003230,P0078304,M,36-45,11,B,1,1,9,20935
1005287,P0056514,F,18-25,4,C,0,0,12,17572
1005160,P0043979,M,18-25,17,C,1,0,2,13684
1008106,P0090981,M,26-35,7,C,1,1,4,17137
1004171,P0065107,M,36-45,11,A,0,0,9,19593
1002567,P0011160,M,36-45,20,B,2,1,9,17881
1002151,P0097897,F,51-55,2,A,4+,1,11,21244
1008619,P0082577,F,51-55,15,B,3,0,10,2527
1007033,P0094303,F,18-25,9,B,3,0,3,2184
1009560,P0020846,M,46-50,16,C,1,0,8,9030
1005946,P0029924,M,26-35,9,A,0,1,11,3099
1009234,P0023882,M,46-50,2,A,1,0,6,20913
1002907,P0090274,F,18-25,1,B,1,0,18,2566
1004490,P0096555,M,46-50,13,C,2,0,8,17364
1003535,P0011095,M,18-25,8,C,3,1,2,10647
1005173,P0050983,M,26-35,16,C,4+,1,5,24434
1002293,P0024123,M,0-17,3,B,0,0,10,13912
1005769,P0076615,M,18-25,14,A,4+,0,18,23221
1005796,P0055278,M,26-35,12,B,0,0,12,6695
1007871,P0061999,M,46-50,18,C,3,1,2,5136
1003972,P0041153,M,36-45,8,A,2,0,10,8731
1004922,P0028344,F,26-35,3,B,4+,0,12,18530
1005997,P0047656,M,18-25,20,A,0,1,5,2294
1008032,P0080515,M,26-35,7,B,1,1,10,24973
1001992,P0011212,M,46-50,14,A,3,0,1,16065
1009112,P0019001,M,18-25,13,A,2,0,7,6613
1006287,P0088784,F,26-35,2,B,1,0,1,993
1003240,P0091144,M,18-25,16,B,2,0,17,7500
1002476,P0046427,F,26-35,7,B,0,1,12,17143
1007426,P0041368,M,18-25,13,C,1,0,7,223
1001389,P0080819,F,18-25,12,A,2,1,8,16731
1001999,P0071160,F,18-25,14,C,3,0,3,1505
1002855,P0035854,M,26-35,10,A,4+,0,15,7203
1009125,P0020715,M,26-35,14,B,4+,1,12,17613
1009850,P0091701,M,36-45,11,B,1,0,17,11221
1003763,P0068784,M,18-25,20,C,3,0,2,21257
1004663,P0036797,M,18-25,8,B,3,1,17,23197
1005986,P0057573,M,18-25,14,A,2,1,4,2627
1002481,P0086120,F,46-50,0,B,1,1,7,16437
1008256,P0024780,M,36-45,11,B,3,1,15,23509
1004731,P0047905,F,36-45,5,B,2,0,16,16952
1008262,P0031573,M,26-35,0,A,3,1,6,6609
1001451,P0043359,M,26-35,18,B,1,0,5,7001
1004093,P0076062,F,18-25,12,A,3,1,16,11118
1001882,P0083391,M,26-35,5,C,3,1,1,5121
1005408,P0053463,M,26-35,16,B,3,1,15,18402
1005068,P0026571,M,51-55,12,A,4+,0,5,8630
1004277,P0029142,F,46-50,8,C,0,1,13,23947
1009566,P0035104,M,26-35,7,B,1,1,14,3797
1008951,P0018625,M,26-35,14,B,4+,1,2,14529
1005690,P0049199,M,18-25,17,A,0,1,2,3933
1005595,P0025926,M,26-35,1,B,3,0,12,4550
1005559,P0041218,M,51-55,20,B,3,0,17,21671
1008291,P0054472,M,18-25,1,C,4+,0,2,22776
1009160,P0030566,M,55+,10,A,2,0,11,10344
1001112,P0066125,F,26-35,0,A,1,1,17,16729
1006131,P0043205,F,26-35,17,C,0,0,14,22279
1004197,P0039717,M,18-25,20,C,3,0,9,15197
1001139,P0059984,M,36-45,6,A,1,0,1,7136
1002424,P0035135,M,26-35,20,C,3,0,5,8735
1003949,P0038164,M,26-35,16,A,3,1,2,21787
1004168,P0084489,M,26-35,15,C,3,1,14,8578
1009708,P0048562,M,18-25,6,C,1,0,8,11900
1007043,P0079110,M,26-35,6,A,4+,1,17,16329
1007989,P0030169,F,26-35,1,A,1,0,2,6939
1008236,P0069858,M,36-45,4,A,1,1,17,9140
1007261,P0031604,F,36-45,13,A,2,0,8,434
1001887,P0099670,M,26-35,7,A,2,0,14,17370
1004104,P0098738,M,36-45,11,C,4+,0,17,20751
1001049,P0010684,M,26-35,6,B,2,0,6,17358
1004951,P0018007,F,36-45,5,B,4+,1,11,2666
1004560,P0051787,M,0-17,12,C,3,1,8,11978
1001018,P0059582,M,18-25,11,B,3,1,13,1430
1005821,P0084791,M,26-35,16,B,1,0,8,10492
1007340,P0093629,M,36-45,15,A,3,0,7,1873
1009058,P0015782,M,18-25,0,B,2,1,3,24575
1003606,P0076770,M,18-25,6,A,0,0,2,3853
1008846,P0067645,M,26-35,2,C,1,1,12,4606
1009643,P0041996,M,0-17,5,B,4+,0,4,1544
1007432,P0039204,M,36-45,20,C,3,0,5,14746
1004765,P0027152,M,26-35,2,B,1,1,16,6730
1003438,P0065186,M,51-55,2,B,1,1,2,24457
1007358,P0095024,M,18-25,7,B,1,1,13,21079
1009319,P0029689,M,26-35,13,B,3,0,4,667
1006941,P0060690,M,36-45,8,C,4+,1,5,4864
1008644,P0093251,F,36-45,4,A,1,0,12,23120
1005855,P0067320,M,26-35,14,A,1,0,15,5907
1007547,P0074226,M,26-35,16,B,1,0,5,145
1008196,P0066091,M,36-45,9,C,3,1,5,11144
1006911,P0089301,M,18-25,7,B,2,0,16,19290
1007481,P0031942,M,36-45,17,B,4+,0,9,9830
1003761,P0048712,M,26-35,5,B,1,1,15,19267
1005456,P0075277,F,51-55,16,A,1,0,4,23610
1007361,P0059632,F,26-35,3,B,1,0,17,17244
1006693,P0048031,F,18-25,20,C,3,0,1,13626
1006788,P0030478,M,26-35,14,C,2,1,16,6320
1001201,P0032551,F,55+,9,A,1,0,17,6228
1007160,P0058068,M,36-45,12,B,1,1,4,17996
1001517,P0045561,M,26-35,0,B,3,0,13,5450
1008737,P0012892,M,26-35,8,A,4+,0,8,14485
1002988,P0034395,M,26-35,4,B,4+,0,18,760
1004802,P0028756,M,0-17,10,A,2,0,13,6350
1006808,P0097710,M,18-25,20,B,4+,0,9,17181
1008162,P0044651,M,26-35,20,B,1,0,5,8066
1007241,P0076333,F,26-35,3,B,3,1,11,14933
1009399,P0083745,M,18-25,19,B,1,1,14,9322
1006633,P0059306,M,36-45,15,B,1,1,18,17308
1006755,P0031346,M,26-35,17,B,2,1,18,1078
1007309,P0038024,F,26-35,7,A,4+,1,16,5561
1005117,P0050818,M,18-25,1,B,4+,0,4,12699
1009345,P0015947,M,36-45,16,C,4+,0,5,12088
1002518,P0085153,F,36-45,9,A,1,0,2,1824
1007163,P0096240,M,36-45,12,B,3,1,17,6320
1003600,P0077428,M,26-35,14,B,3,0,4,22751
1003195,P0039754,F,26-35,8,B,1,0,6,13353
1004554,P0073355,M,51-55,7,B,0,0,18,2431
1003849,P0068241,F,26-35,5,B,1,1,6,16131
1002742,P0078960,M,26-35,3,A,4+,1,15,23472
1002306,P0023418,F,36-45,17,B,1,0,1,14917
1004849,P0098593,F,18-25,2,B,0,0,17,3929
1008519,P0065184,M,26-35,3,A,1,0,2,6851
1005195,P0014833,M,18-25,20,B,4+,0,4,24539
1006178,P0085430,F,26-35,12,B,2,0,3,2215
1003555,P0051833,M,26-35,19,C,3,0,3,2225
1003305,P0010565,M,18-25,10,A,0,1,14,3317
1008619,P0050180,M,46-50,7,C,2,0,8,8366
1003642,P0028402,F,26-35,13,B,3,1,8,22454
1007409,P0052845,F,26-35,13,B,2,0,9,8805
1005757,P0085851,M,26-35,15,A,1,1,18,22502
1003994,P0022834,M,36-45,13,B,1,1,7,7936
1009751,P0077850,F,26-35,0,C,3,1,10,13498
1002271,P0047180,F,36-45,1,B,3,1,1,22365
1002813,P0013883,M,46-50,19,B,1,0,4,23699
1009801,P0085587,F,36-45,0,B,1,0,4,13988
1003461,P0021695,M,26-35,10,B,3,0,14,13453
1005120,P0033123,M,36-45,5,B,3,0,5,4329
1007124,P0068481,F,26-35,14,C,3,0,5,23454
1009475,P0083438,M,18-25,11,B,4+,0,5,15028
1005396,P0027573,M,18-25,4,A,4+,0,11,19574
1001816,P0066494,M,51-55,11,B,1,0,2,14287
1008304,P0022288,F,26-35,13,C,4+,1,15,11031
1008331,P0056978,F,46-50,13,C,0,1,14,11168
1001082,P0082420,M,26-35,18,B,1,1,14,18515
1002920,P0086095,M,26-35,4,C,0,0,8,11483
1008817,P0064672,M,36-45,2,A,2,0,8,16357
1003093,P0071821,F,18-25,17,A,0,0,5,3506
1008071,P0093661,M,36-45,5,A,2,0,5,20474
1008967,P0079224,M,36-45,8,A,0,1,14,24516
1009367,P0099405,M,26-35,6,A,2,0,5,12457
1006285,P0064796,M,26-35,20,B,2,0,9,8725
1005937,P0054706,M,18-25,17,B,1,1,11,15862
1001369,P0014023,M,26-35,1,B,3,0,17,1729
1002818,P0092636,F,18-25,19,C,3,1,12,12025
1003101,P0046735,M,26-35,9,C,1,0,12,15846
1004490,P0082959,M,51-55,11,A,2,1,16,3807
1002779,P0049218,M,26-35,1,B,3,1,1,22760
1008674,P0022213,M,36-45,12,B,3,0,18,8358
1002364,P0038460,M,26-35,7,C,0,0,6,8959
1008294,P0074680,M,18-25,6,A,4+,0,5,12260
1004676,P0041017,M,26-35,2,A,1,0,18,16633
1003426,P0040990,F,36-45,7,B,4+,1,13,17616
1009264,P0029515,M,18-25,20,C,2,1,6,13840
1009089,P0039991,M,46-50,0,B,0,1,7,24146
1003962,P0017634,M,26-35,14,B,3,0,3,4810
1001859,P0087034,M,0-17,0,A,0,0,11,21684
1005138,P0086452,M,26-35,11,C,1,0,8,14029
1003424,P0039377,F,26-35,10,A,2,0,4,14230
1005017,P0043001,M,26-35,15,A,0,0,10,639
1009560,P0011391,M,36-45,3,A,0,0,9,1921
1009342,P0075206,F,51-55,1,B,0,0,13,15947
1002134,P0052215,M,36-45,2,A,3,0,15,15467
1006166,P0089720,F,46-50,3,C,2,1,5,8766
1006119,P0037114,M,51-55,17,C,3,0,13,18785
1006694,P0021882,M,51-55,11,B,0,0,12,19024
1007136,P0027273,M,18-25,0,B,3,1,9,11004
1006485,P0055647,F,26-35,2,A,3,1,8,2718
1005164,P0092665,M,0-17,3,B,1,1,9,7472
1003346,P0074892,M,26-35,5,B,4+,0,13,19333
1006039,P0052679,M,51-55,16,A,4+,0,9,11530
1005897,P0010427,M,18-25,7,B,1,1,6,15786
1009252,P0076267,M,36-45,17,A,1,1,6,15319
1006041,P0010799,M,36-45,15,C,3,1,11,7993
1004901,P0065659,M,18-25,20,B,3,1,10,21828
1002337,P0017025,M,26-35,5,C,2,0,14,23057
1002184,P0024481,M,26-35,18,C,4+,1,6,15241
1005426,P0035411,M,18-25,20,C,3,1,7,5698
1002551,P0024961,M,26-35,7,B,2,0,9,19972
1002629,P0031767,M,26-35,3,B,4+,1,3,21976
1002526,P0061690,F,26-35,8,B,2,1,12,11095
1002361,P0062870,M,18-25,7,C,2,0,16,12665
1005370,P0046135,F,26-35,20,B,1,0,13,19966
1006283,P0074514,M,18-25,18,C,0,1,6,13602
1008610,P0096928,M,46-50,0,A,0,0,13,11006
1002993,P0088798,M,26-35,20,B,0,1,5,13432
1001869,P0080765,M,46-50,20,B,2,0,4,22278
1002014,P0033772,M,36-45,3,C,3,0,8,24925
1001602,P0028799,F,36-45,9,A,0,1,3,17042
1001690,P0033555,F,26-35,7,B,3,0,2,5869
1009685,P0029333,M,26-35,2,B,4+,0,7,2431
1001489,P0014261,M,26-35,11,A,0,1,12,13131
1007864,P0079002,F,0-17,8,B,2,1,4,6924
1008240,P0056553,M,51-55,2,B,1,0,10,21572
1008786,P0013088,M,26-35,3,A,2,1,9,18208
1009024,P0055783,M,55+,5,B,3,0,12,18070
1001294,P0011115,M,36-45,8,C,4+,0,11,4936
1006488,P0080114,M,18-25,1,C,2,0,2,10197
1005027,P0078126,F,36-45,1,B,1,0,6,15901
1003912,P0082908,F,26-35,17,B,1,0,6,2892
1005744,P0079109,M,26-35,20,B,4+,0,1,23072
1002873,P0012978,F,26-35,2,C,0,0,7,516
1004258,P0019422,M,51-55,2,B,2,1,12,11905
1003817,P0053626,M,26-35,17,B,2,0,12,23089
1009636,P0099233,F,36-45,5,A,1,0,6,13553
1004641,P0066174,M,26-35,0,B,3,0,14,17287
1005458,P0047743,M,26-35,14,A,2,0,17,19434
1006307,P0080461,M,26-35,10,C,1,0,17,12503
1009933,P0067199,F,26-35,9,B,3,0,18,11470
1003041,P0039430,F,26-35,3,B,0,1,13,1669
1001679,P0038834,F,26-35,13,B,0,1,13,11541
1006738,P0034435,M,36-45,1,C,1,1,11,8589
1006668,P0097212,F,26-35,12,A,1,0,3,3332
1008697,P0065797,M,55+,15,B,0,1,17,9073
1009033,P0053554,F,18-25,11,B,1,0,2,3132
1001062,P0064555,M,26-35,4,C,4+,0,2,4607
1008829,P0095350,M,18-25,18,A,2,1,7,16461
1008352,P0024716,M,0-17,2,B,4+,0,10,21205
1007915,P0070261,F,51-55,20,B,3,1,14,8714
1009326,P0037528,F,46-50,19,C,1,0,17,9409
1004644,P0011995,M,36-45,20,A,1,0,16,4738
1005970,P0032414,M,46-50,1,B,3,1,17,20455
1009003,P0023844,F,36-45,16,A,2,0,18,7729
1004278,P0046659,M,36-45,20,A,0,0,11,24007
1008296,P0025522,F,46-50,10,A,4+,0,11,11177
1004074,P0084034,F,26-35,0,C,2,1,10,2365
1009312,P0052322,M,26-35,18,A,0,0,14,3748
1008552,P0077638,M,36-45,7,C,0,1,14,24378
1002637,P0018524,M,18-25,10,A,1,1,10,520
1006103,P0040846,M,46-50,7,C,3,0,4,7573
1001644,P0083643,M,18-25,16,B,1,1,10,15709
1003032,P0070096,M,46-50,19,A,3,1,6,6672
1003761,P0093804,M,26-35,5,B,1,1,11,414
1003068,P0057703,M,26-35,6,B,4+,0,18,6333
1001241,P0034399,M,18-25,20,B,1,1,6,18970
1003668,P0085160,M,46-50,12,B,4+,1,15,16311
1001802,P0098667,F,18-25,6,B,2,1,6,21854
1006059,P0058591,M,36-45,10,B,2,0,1,18084
1001195,P0030714,M,36-45,9,C,1,0,9,21839
1003187,P0045877,F,26-35,7,B,2,0,14,2717
1003330,P0094106,M,55+,9,C,0,0,3,16583
1005841,P0088018,M,18-25,10,C,4+,0,1,9103
1004606,P0069136,M,26-35,19,A,3,1,14,11824
1009468,P0043414,F,26-35,16,A,4+,0,14,9713
1001060,P0096576,M,26-35,10,B,1,1,4,4143
1004927,P0088943,F,18-25,15,B,2,0,14,24920
1007296,P0055468,F,36-45,4,B,2,0,4,19936
1003591,P0089702,M,51-55,9,B,0,0,11,22789
1009758,P0082108,M,18-25,19,C,2,1,9,11554
1007121,P0056835,M,18-25,4,B,1,0,11,1113
1002200,P0073333,M,55+,19,A,1,1,15,4489
1003854,P0052464,M,0-17,8,C,3,0,6,345
1008024,P0032923,M,26-35,2,C,4+,0,12,12359
1007972,P0071855,M,26-35,2,B,4+,0,13,3620
1001136,P0077445,F,26-35,9,C,4+,0,18,3339
1002029,P0077619,M,36-45,6,A,3,0,14,9931
1003594,P0056146,M,51-55,1,B,3,0,11,19960
1008206,P0070032,M,26-35,7,A,3,1,2,24067
1001661,P0027140,M,36-45,11,A,0,0,2,10940
1003472,P0012670,F,36-45,8,B,3,0,17,3695
1001086,P0046519,M,26-35,10,A,2,0,8,15036
1007219,P0054512,M,18-25,18,B,0,0,5,7933
1009143,P0067811,M,36-45,19,C,2,0,11,10375
1007968,P0024691,M,26-35,16,A,4+,1,1,17523
1003773,P0044262,M,26-35,12,A,1,1,16,6449
1002700,P0064892,M,51-55,0,C,4+,0,5,13905
1003700,P0035595,F,36-45,0,A,3,1,16,11013
1007815,P0067207,F,55+,7,B,1,1,5,24571
1002647,P0043440,M,26-35,12,B,4+,0,10,9278
1007038,P0018630,M,46-50,5,C,0,0,9,10762
1006164,P0041250,M,26-35,2,C,3,0,3,17443
1006520,P0087518,M,55+,15,C,4+,0,9,2352
1004687,P0084191,M,51-55,9,A,1,0,8,4352
1001596,P0074791,M,55+,6,C,2,0,4,22018
1005545,P0094118,M,51-55,20,A,4+,1,11,21410
1009676,P0073753,M,0-17,2,A,0,1,4,398
1009837,P0070520,M,36-45,13,B,1,0,12,16502
1005757,P0014008,M,26-35,15,C,4+,0,7,9814
1005384,P0054464,F,36-45,3,A,2,1,8,22923
1009912,P0010496,M,55+,12,A,3,1,10,15749
1005733,P0033212,M,18-25,0,C,3,1,13,17108
1008081,P0030637,F,26-35,4,C,3,0,14,18900
1009690,P0055227,M,36-45,17,B,1,0,16,17636
1008117,P0092413,F,26-35,11,B,2,1,7,1398
1005729,P0093346,M,26-35,10,C,2,1,16,16859
1002673,P0019884,M,18-25,8,C,4+,0,17,21691
1009306,P0078259,M,18-25,6,B,3,1,12,20476
1008178,P0059810,M,36-45,13,B,1,0,9,21543
1003294,P0014761,F,26-35,2,A,3,0,8,22843
1004630,P0083166,M,18-25,15,B,3,0,9,1482
1001146,P0026375,F,55+,6,B,4+,1,5,17335
1004453,P0035218,M,36-45,0,B,4+,0,10,5700
1005507,P0040565,M,26-35,5,B,4+,0,5,9599
1006783,P0042975,M,26-35,5,A,0,1,14,11470
1008751,P0037073,M,36-45,9,C,0,1,18,14224
1006628,P0079726,F,26-35,11,A,1,0,7,8774
1009328,P0011883,M,36-45,18,B,1,0,8,15691
1004360,P0078422,M,36-45,5,C,4+,0,5,5263
1004005,P0059629,M,18-25,13,B,2,0,6,9210
1004552,P0074170,F,51-55,2,B,1,0,9,19012
1001018,P0084489,F,26-35,9,B,0,0,9,22705
1003242,P0018381,M,26-35,8,C,0,0,8,18849
1007318,P0033238,M,51-55,19,C,3,1,17,10482
1006097,P0023795,M,26-35,18,B,4+,1,8,8195
1009640,P0072999,M,36-45,14,C,2,0,1,16186
1002948,P0059907,F,36-45,8,A,4+,0,18,21095
1006618,P0019638,M,18-25,18,C,0,0,15,13623
1005236,P0080467,M,55+,7,C,2,0,16,22497
1007901,P0052623,M,26-35,3,B,1,1,2,6018
1002920,P0048492,M,26-35,4,C,3,1,13,14238
1005188,P0036411,F,51-55,18,B,0,1,2,1834
1001238,P0030534,M,26-35,13,B,3,1,14,1636
1001204,P0039181,M,36-45,17,C,4+,1,7,9841
1006552,P0029996,F,46-50,18,B,2,0,11,1345
1005927,P0082089,M,26-35,5,B,4+,1,15,2633
1005390,P0093609,M,18-25,4,B,3,0,17,18298
1003687,P0082666,M,18-25,10,C,0,1,17,3626
1005951,P0039405,M,51-55,4,C,3,0,15,9423
1007160,P0081325,M,18-25,7,A,0,0,16,23114
1006388,P0038930,M,26-35,4,B,3,0,9,12757
1006126,P0027529,M,26-35,10,C,4+,0,9,15065
1001816,P0063546,M,26-35,12,B,3,1,6,20972
1001192,P0017942,M,36-45,5,C,1,1,1,20698
1002776,P0017548,M,51-55,4,C,4+,0,5,15968
1004645,P0028296,M,26-35,17,B,3,0,5,18257
1007314,P0061016,F,26-35,9,B,3,0,1,12741
1009442,P0010296,M,36-45,15,B,2,0,1,22530
1002788,P0077945,M,26-35,13,B,4+,0,6,11296
1008374,P0069980,F,51-55,14,B,2,0,9,18064
1004700,P0066782,M,26-35,2,C,4+,0,5,9953
1004893,P0044229,M,26-35,2,C,0,1,17,9962
1007811,P0063444,M,55+,11,B,4+,1,12,15772
1003679,P0045036,M,26-35,14,C,4+,0,6,8278
1004904,P0049322,M,26-35,10,B,3,1,13,1187
1008260,P0037167,F,18-25,9,B,1,0,8,14693
1001504,P0061667,F,55+,19,B,4+,1,3,23657
1007773,P0093337,M,36-45,14,C,2,1,11,3589
1004816,P0061468,M,26-35,17,B,1,0,1,22644
1001717,P0082894,M,46-50,13,B,4+,0,14,12669
1005434,P0063084,F,26-35,5,B,1,1,13,8111
1001658,P0073138,M,26-35,13,A,0,0,15,2700
1006057,P0032588,M,36-45,15,B,1,0,8,2589
1005008,P0072901,M,36-45,1,A,0,1,15,6609
1005994,P0027671,M,26-35,18,C,1,0,13,24006
1005234,P0093038,M,18-25,4,A,1,0,1,14790
1004764,P0041645,M,18-25,10,B,2,1,11,11673
1005637,P0017637,F,36-45,10,A,2,1,15,17299
1003104,P0010660,M,46-50,20,C,3,1,4,13385
1007801,P0016922,M,36-45,18,B,1,0,6,8130
1009575,P0054721,M,46-50,17,C,0,0,12,24907
1003607,P0067256,M,36-45,7,C,1,1,1,7357
1009385,P0079506,M,51-55,11,C,4+,1,10,23801
1004719,P0078943,M,18-25,8,C,0,0,18,11947
1003581,P0037843,M,26-35,2,A,4+,1,1,24523
1003565,P0019046,M,26-35,5,C,3,1,7,1578
1003763,P0099336,M,26-35,20,B,4+,1,2,4584
1007328,P0073985,F,36-45,20,C,3,0,8,1431
1006991,P0090083,M,51-55,0,C,3,0,1,1380
1004406,P0040346,M,26-35,16,C,3,0,6,2521
1009923,P0098284,M,51-55,2,A,4+,0,11,11915
1005780,P0063526,M,26-35,17,B,3,0,10,2339
1005177,P0083143,M,26-35,17,B,3,1,16,17889
1007476,P0046787,M,26-35,1,A,2,1,16,24087
1003604,P0043583,M,26-35,3,A,1,1,10,10179
1009181,P0022563,M,26-35,0,B,3,0,18,24854
1003382,P0056060,M,26-35,9,C,0,0,18,22849
1001531,P0043690,M,51-55,4,B,0,0,3,8184
1007079,P0024925,M,36-45,4,B,2,1,12,8842
1001634,P0096787,F,26-35,8,B,4+,0,10,6227
1001002,P0093184,M,0-17,13,B,4+,0,16,4174
1009397,P0030108,F,55+,20,C,4+,0,9,21916
1006951,P0086515,F,26-35,12,B,3,0,18,21388
1006626,P0078258,F,51-55,12,A,4+,1,13,11658
1008739,P0015355,M,26-35,0,B,4+,0,14,22263
1007003,P0056069,F,26-35,16,C,1,1,14,5753
1003890,P0064471,M,36-45,19,B,3,0,2,20736
1007239,P0042705,M,26-35,7,B,3,0,11,6033
1009026,P0053909,M,36-45,2,A,0,0,8,13863
1004306,P0098606,M,26-35,16,A,0,1,3,24876
1001897,P0063739,M,36-45,11,C,1,0,15,24040
1001670,P0086820,M,46-50,17,B,2,1,13,3995
1008291,P0097273,M,18-25,13,B,3,1,8,4540
1002505,P0033241,M,36-45,10,B,0,1,13,2563
1007460,P0037414,M,18-25,15,C,4+,0,16,18628
1006167,P0060818,M,18-25,3,A,3,1,1,22581
1006255,P0030895,F,36-45,17,C,3,0,2,8912
1001249,P0072409,M,18-25,6,B,3,0,13,6983
1007457,P0065324,M,26-35,10,C,0,0,14,1877
1002892,P0076920,F,26-35,15,C,1,0,2,3980
1004439,P0063555,M,26-35,15,B,0,0,16,23168
1003854,P0075453,M,18-25,2,A,4+,1,14,13770
1004792,P0032689,F,26-35,8,A,4+,1,7,13266
1006330,P0074356,F,46-50,7,C,2,0,14,17616
1008871,P0018252,M,36-45,6,A,0,0,18,14958
1009235,P0040844,M,51-55,16,B,0,1,17,17438
1004612,P0033365,F,18-25,10,A,2,0,5,14530
1003618,P0016026,M,36-45,3,B,2,0,11,16615
1005678,P0038523,M,36-45,3,A,3,0,18,704
1004163,P0020482,M,26-35,4,C,3,0,16,4761
1003942,P0058888,M,36-45,7,C,4+,0,10,23893
1009411,P0060110,F,36-45,9,B,1,1,6,17884
1002925,P0010493,F,26-35,16,B,4+,1,14,11558
1003972,P0066194,M,36-45,5,B,0,0,2,12645
1001990,P0092001,M,26-35,8,C,1,0,9,11185
1002812,P0049767,M,26-35,9,B,3,1,13,6547
1009995,P0039550,M,26-35,7,B,2,1,12,2648
1001489,P0023833,M,51-55,14,B,2,0,2,15015
1006876,P0012970,F,26-35,17,C,4+,0,3,12175
1004645,P0092681,F,26-35,4,B,0,0,13,22243
1008081,P0059177,M,26-35,17,B,0,1,1,1985
1003891,P0077342,M,36-45,0,B,2,1,4,438
1004516,P0081200,M,36-45,1,B,4+,0,18,5903
1004340,P0071501,F,0-17,9,B,4+,1,13,6658
1007410,P0038900,M,36-45,5,B,3,1,6,1010
1001053,P0024126,F,26-35,18,B,3,0,6,20480
1003575,P0080690,M,26-35,20,C,3,1,15,14502
1001615,P0097744,M,26-35,10,A,1,1,18,13110
1006944,P0089303,M,36-45,17,B,4+,1,17,20754
1008404,P0095579,M,46-50,15,B,4+,1,14,24503
1001954,P0057994,F,36-45,7,B,3,0,4,5600
1002629,P0077061,M,26-35,3,B,2,1,1,4714
1007859,P0026978,M,26-35,10,C,3,0,8,996
1009841,P0066344,M,18-25,9,B,1,0,11,8524
1004278,P0056648,M,51-55,15,C,2,0,13,2858
1006455,P0011055,M,26-35,11,C,4+,0,17,9116
1004801,P0085582,M,26-35,2,B,1,0,14,24800
1003561,P0091214,M,36-45,10,C,1,0,17,11948
1007539,P0054876,M,18-25,15,B,2,1,1,797
1001370,P0048725,M,46-50,2,B,3,1,8,16254
1001857,P0015255,M,36-45,9,C,3,1,11,17545
1005886,P0084947,M,36-45,20,B,0,1,10,347
1008485,P0063380,M,0-17,15,A,2,0,1,10298
1001383,P0063333,M,26-35,6,B,3,0,5,2019
1005334,P0052459,M,18-25,14,B,1,0,16,1711
1005290,P0046163,M,26-35,14,A,3,0,5,24816
1003725,P0043971,M,36-45,9,C,3,1,16,4292
1007204,P0075149,M,18-25,2,B,1,1,3,22258
1007111,P0094730,M,36-45,5,C,2,0,2,3763
